SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;County;Comments;Discharge.start;Discharge.end;Precipitation.start;Precipitation.end;Tmax.start;Tmax.end;Tmin.start;Tmin.end;Water_Level.start;Water_Level.end
745;Massa Macinaia;TOS10001880;OD:TOS10001880;43.800044;10.548668;NA;NA;Toscana;NA;NA;NA;1970;2003;NA;NA;NA;NA;NA;NA
746;Orentano;TOS10001890;OD:TOS10001890;43.776315;10.658026;NA;NA;Toscana;NA;NA;NA;1916;1989;1985;1985;1985;1985;NA;NA
747;Castelvecchio;TOS10001892;OD:TOS10001892;43.762721;10.610691;NA;NA;Toscana;NA;NA;NA;1916;1955;NA;NA;NA;NA;NA;NA
748;Staffoli;TOS10001900;OD:TOS10001900;43.755391;10.703284;NA;NA;Toscana;NA;NA;NA;1951;1998;1992;1992;1992;1992;NA;NA
749;Bientina;TOS10001902;OD:TOS10001902;43.71304;10.622021;NA;NA;Toscana;NA;NA;NA;1916;1955;NA;NA;NA;NA;NA;NA
750;S. Prospero;TOS10001905;OD:TOS10001905;43.683848;10.502983;NA;NA;Toscana;NA;NA;NA;1995;2001;NA;NA;NA;NA;NA;NA
751;Pontedera;TOS10001910;OD:TOS10001910;43.662873;10.631418;NA;NA;Toscana;NA;NA;NA;1916;1994;1952;1987;1952;1987;NA;NA
752;Latignano;TOS10001912;OD:TOS10001912;43.652908;10.55629;NA;NA;Toscana;NA;NA;NA;1916;1965;NA;NA;NA;NA;NA;NA
753;Ponsacco;TOS10001913;OD:TOS10001913;43.620317;10.63353;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
754;Cenaia;TOS10001915;OD:TOS10001915;43.608236;10.537294;NA;NA;Toscana;NA;NA;NA;1985;2001;1985;1986;1985;1986;NA;NA
755;Lorenzana;TOS10001920;OD:TOS10001920;43.53704;10.53536;NA;NA;Toscana;NA;NA;NA;1921;2001;NA;NA;NA;NA;NA;NA
756;Collalto;TOS10001929;OD:TOS10001929;43.534739;10.449533;NA;NA;Toscana;NA;NA;NA;1933;1962;NA;NA;NA;NA;NA;NA
757;Parrana S. Martino;TOS10001930;OD:TOS10001930;43.538786;10.442823;NA;NA;Toscana;NA;NA;NA;1951;2015;1987;2015;1987;2015;NA;NA
758;Nugola;TOS10001940;OD:TOS10001940;43.576948;10.439887;NA;NA;Toscana;NA;NA;NA;1934;2011;1951;1997;1951;1997;NA;NA
759;Mortaiolo;TOS10001950;OD:TOS10001950;43.607325;10.437769;NA;NA;Toscana;NA;NA;NA;1951;2001;NA;NA;NA;NA;NA;NA
760;Nugola Nuova;TOS10001951;OD:TOS10001951;43.604044;10.437319;NA;NA;Toscana;NA;NA;NA;1935;1941;NA;NA;NA;NA;NA;NA
761;Montemasso;TOS10001954;OD:TOS10001954;43.561181;10.408688;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
762;Livorno Scuola;TOS10001959;OD:TOS10001959;43.545015;10.324058;NA;NA;Toscana;NA;NA;NA;1924;2011;1996;2001;1996;2001;NA;NA
763;Livorno;TOS10001960;OD:TOS10001960;43.552358;10.308738;NA;NA;Toscana;NA;NA;NA;1916;1998;1951;1997;1951;1997;NA;NA
764;Montaccio;TOS10001962;OD:TOS10001962;43.484347;10.359045;NA;NA;Toscana;NA;NA;NA;1917;1941;NA;NA;NA;NA;NA;NA
765;Quercianella;TOS10001970;OD:TOS10001970;43.460103;10.368514;NA;NA;Toscana;NA;NA;NA;1916;2015;NA;NA;NA;NA;NA;NA
766;Nibbiaia;TOS10001980;OD:TOS10001980;43.466247;10.418473;NA;NA;Toscana;NA;NA;NA;1951;2001;NA;NA;NA;NA;NA;NA
767;Casacce;TOS10001990;OD:TOS10001990;43.445459;10.508943;NA;NA;Toscana;NA;NA;NA;1951;2015;1992;2015;1992;2015;NA;NA
768;S. Luce;TOS10002000;OD:TOS10002000;43.474655;10.567533;NA;NA;Toscana;NA;NA;NA;1921;2003;NA;NA;NA;NA;NA;NA
769;Pomaia;TOS10002004;OD:TOS10002004;43.435506;10.566151;NA;NA;Toscana;NA;NA;NA;1932;1934;NA;NA;NA;NA;NA;NA
770;Colognole;TOS10002006;OD:TOS10002006;43.510274;10.447463;NA;NA;Toscana;NA;NA;NA;1951;1952;NA;NA;NA;NA;NA;NA
771;Villa Borghi;TOS10002008;OD:TOS10002008;43.460016;10.476795;NA;NA;Toscana;NA;NA;NA;1951;1955;NA;NA;NA;NA;NA;NA
772;Castelnuovo Misericordia;TOS10002010;OD:TOS10002010;43.411142;10.665443;NA;NA;Toscana;NA;NA;NA;1956;2015;NA;NA;NA;NA;NA;NA
773;Rosignano Mar (Poggetti);TOS10002012;OD:TOS10002012;43.406453;10.48278;NA;NA;Toscana;NA;NA;NA;1990;1997;NA;NA;NA;NA;NA;NA
774;Rosignano Marittimo;TOS10002014;OD:TOS10002014;43.408163;10.475905;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
775;Castellina Marittima;TOS10002015;OD:TOS10002015;43.411877;10.575423;NA;NA;Toscana;NA;NA;NA;1921;2003;1992;1992;1992;1992;NA;NA
776;Marmolaio;TOS10002020;OD:TOS10002020;43.423466;10.557687;NA;NA;Toscana;NA;NA;NA;1951;1990;NA;NA;NA;NA;NA;NA
777;Quercioletta;TOS10002030;OD:TOS10002030;43.391592;10.447969;NA;NA;Toscana;NA;NA;NA;1974;2010;NA;NA;NA;NA;NA;NA
778;Terriccio;TOS10002040;OD:TOS10002040;43.384434;10.542922;NA;NA;Toscana;NA;NA;NA;1934;2001;NA;NA;NA;NA;NA;NA
779;Polveroni di Vada;TOS10002042;OD:TOS10002042;43.372378;10.457756;NA;NA;Toscana;NA;NA;NA;1959;1973;NA;NA;NA;NA;NA;NA
780;Vada (Osservatorio);TOS10002044;OD:TOS10002044;43.351943;10.464424;NA;NA;Toscana;NA;NA;NA;1932;1941;NA;NA;NA;NA;NA;NA
781;Vada (Bonifica);TOS10002050;OD:TOS10002050;43.329;10.459493;NA;NA;Toscana;NA;NA;NA;1931;2015;NA;NA;NA;NA;NA;NA
782;Cecina (Terriccio Basso);TOS10002060;OD:TOS10002060;43.320524;10.498755;NA;NA;Toscana;NA;NA;NA;1974;2003;NA;NA;NA;NA;NA;NA
783;Gerfalco;TOS10002070;OD:TOS10002070;43.148618;10.97915;NA;NA;Toscana;NA;NA;NA;1974;1994;NA;NA;NA;NA;NA;NA
784;Travale;TOS10002072;OD:TOS10002072;43.167309;11.007186;NA;NA;Toscana;NA;NA;NA;1921;1965;NA;NA;NA;NA;NA;NA
785;Anqua;TOS10002080;OD:TOS10002080;43.215182;10.962219;NA;NA;Toscana;NA;NA;NA;1934;2011;NA;NA;NA;NA;NA;NA
786;Radicondoli;TOS10002090;OD:TOS10002090;43.262568;11.043149;NA;NA;Toscana;NA;NA;NA;1922;1983;NA;NA;NA;NA;NA;NA
787;Monteguidi;TOS10002092;OD:TOS10002092;43.299224;11.007083;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
788;Castelnuovo V. Cecina;TOS10002100;OD:TOS10002100;43.215503;10.905967;NA;NA;Toscana;NA;NA;NA;1921;2011;NA;NA;NA;NA;NA;NA
789;Larderello;TOS10002110;OD:TOS10002110;43.237934;10.883635;NA;NA;Toscana;NA;NA;NA;1916;2001;1953;2000;1953;2000;NA;NA
790;Molino di Berignone;TOS10002113;OD:TOS10002113;43.310647;10.918679;NA;NA;Toscana;NA;NA;NA;1925;2005;NA;NA;NA;NA;NA;NA
791;Ponzano;TOS10002114;OD:TOS10002114;43.366152;10.99016;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
792;Casa Macie;TOS10002116;OD:TOS10002116;43.326642;10.877248;NA;NA;Toscana;NA;NA;NA;1934;1941;NA;NA;NA;NA;NA;NA
793;Saline di Volterra;TOS10002120;OD:TOS10002120;43.361127;10.81599;NA;NA;Toscana;NA;NA;NA;1934;2002;1992;1992;1992;1992;NA;NA
794;Montecatini V. Cecina;TOS10002130;OD:TOS10002130;43.394658;10.753154;NA;NA;Toscana;NA;NA;NA;1934;2002;NA;NA;NA;NA;NA;NA
795;Cacciatina;TOS10002140;OD:TOS10002140;43.359994;10.782143;NA;NA;Toscana;NA;NA;NA;1939;2015;NA;NA;NA;NA;NA;NA
796;Buriano;TOS10002142;OD:TOS10002142;43.366439;10.752588;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
797;Ponteginori;TOS10002150;OD:TOS10002150;43.333793;10.746467;NA;NA;Toscana;NA;NA;NA;1939;2015;1953;2015;1953;2015;NA;NA
798;Libbiano;TOS10002160;OD:TOS10002160;43.283546;10.80801;NA;NA;Toscana;NA;NA;NA;1974;1993;NA;NA;NA;NA;NA;NA
799;Micciano;TOS10002162;OD:TOS10002162;43.199092;10.773021;NA;NA;Toscana;NA;NA;NA;1921;2000;NA;NA;NA;NA;NA;NA
800;Canneto;TOS10002170;OD:TOS10002170;43.201418;10.73887;NA;NA;Toscana;NA;NA;NA;1934;2003;NA;NA;NA;NA;NA;NA
801;Sassa;TOS10002180;OD:TOS10002180;43.261428;10.694128;NA;NA;Toscana;NA;NA;NA;1921;1991;NA;NA;NA;NA;NA;NA
802;Querceto;TOS10002190;OD:TOS10002190;43.296024;10.72899;NA;NA;Toscana;NA;NA;NA;1939;1984;NA;NA;NA;NA;NA;NA
803;Mocaio;TOS10002200;OD:TOS10002200;43.367202;10.689912;NA;NA;Toscana;NA;NA;NA;1956;1984;NA;NA;NA;NA;NA;NA
804;Miemo;TOS10002210;OD:TOS10002210;43.410965;10.665191;NA;NA;Toscana;NA;NA;NA;1927;2005;NA;NA;NA;NA;NA;NA
805;Montescudaio;TOS10002220;OD:TOS10002220;43.268789;10.614793;NA;NA;Toscana;NA;NA;NA;1934;2001;1992;1992;1992;1992;NA;NA
806;Riparbella;TOS10002230;OD:TOS10002230;43.364419;10.598507;NA;NA;Toscana;NA;NA;NA;1921;2003;NA;NA;NA;NA;NA;NA
807;Foresta Giardino (i);TOS10002237;OD:TOS10002237;43.355646;10.545709;NA;NA;Toscana;NA;NA;NA;1932;1941;NA;NA;NA;NA;NA;NA
808;Foresta Giardino (e);TOS10002238;OD:TOS10002238;43.349063;10.539743;NA;NA;Toscana;NA;NA;NA;1932;1941;NA;NA;NA;NA;NA;NA
809;Cecina;TOS10002240;OD:TOS10002240;43.308986;10.51333;NA;NA;Toscana;NA;NA;NA;1921;2001;1992;1997;1992;1997;NA;NA
810;Pineta Marina Cecina (i);TOS10002241;OD:TOS10002241;43.285445;10.509541;NA;NA;Toscana;NA;NA;NA;1932;1960;NA;NA;NA;NA;NA;NA
811;Pineta Marina Cecina (e);TOS10002242;OD:TOS10002242;43.287746;10.512556;NA;NA;Toscana;NA;NA;NA;1932;1941;NA;NA;NA;NA;NA;NA
812;Cecina (Paludetto);TOS10002243;OD:TOS10002243;43.29994;10.509653;NA;NA;Toscana;NA;NA;NA;1932;1941;NA;NA;NA;NA;NA;NA
813;Cecina (Ghinchia);TOS10002244;OD:TOS10002244;43.285865;10.532108;NA;NA;Toscana;NA;NA;NA;1922;1971;NA;NA;NA;NA;NA;NA
814;Cecina (Zuccherificio);TOS10002246;OD:TOS10002246;43.310228;10.512695;NA;NA;Toscana;NA;NA;NA;1927;1927;NA;NA;NA;NA;NA;NA
815;Bibbona (Forestale);TOS10002249;OD:TOS10002249;43.27037;10.630299;NA;NA;Toscana;NA;NA;NA;1929;1929;1951;1989;1951;1989;NA;NA
816;Bibbona (S. Elena);TOS10002250;OD:TOS10002250;43.266608;10.614932;NA;NA;Toscana;NA;NA;NA;1958;1994;NA;NA;NA;NA;NA;NA
817;Bibbona;TOS10002251;OD:TOS10002251;43.266268;10.595566;NA;NA;Toscana;NA;NA;NA;1930;1994;NA;NA;NA;NA;NA;NA
818;Bolgheri (Stazione);TOS10002258;OD:TOS10002258;43.246501;10.553169;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
819;Castelluccio;TOS10002260;OD:TOS10002260;43.226057;10.618405;NA;NA;Toscana;NA;NA;NA;1956;2003;NA;NA;NA;NA;NA;NA
820;Renaione;TOS10002265;OD:TOS10002265;43.219643;10.541714;NA;NA;Toscana;NA;NA;NA;1956;1977;NA;NA;NA;NA;NA;NA
821;Castagneto Carducci;TOS10002270;OD:TOS10002270;43.162747;10.622145;NA;NA;Toscana;NA;NA;NA;1921;2011;NA;NA;NA;NA;NA;NA
822;Donoratico;TOS10002278;OD:TOS10002278;43.152475;10.582066;NA;NA;Toscana;NA;NA;NA;1953;1972;NA;NA;NA;NA;NA;NA
823;Porcareccia;TOS10002280;OD:TOS10002280;43.149236;10.567552;NA;NA;Toscana;NA;NA;NA;1974;1989;NA;NA;NA;NA;NA;NA
824;S. Vincenzo;TOS10002282;OD:TOS10002282;43.101168;10.539782;NA;NA;Toscana;NA;NA;NA;1934;2009;NA;NA;NA;NA;NA;NA
825;S. Carlo Solvay;TOS10002290;OD:TOS10002290;43.101778;10.593867;NA;NA;Toscana;NA;NA;NA;1939;2015;NA;NA;NA;NA;NA;NA
826;Rimigliano;TOS10002295;OD:TOS10002295;43.046784;10.539403;NA;NA;Toscana;NA;NA;NA;1990;1996;NA;NA;NA;NA;NA;NA
827;Populonia;TOS10002300;OD:TOS10002300;42.990162;10.490456;NA;NA;Toscana;NA;NA;NA;1951;2015;NA;NA;NA;NA;NA;NA
828;Sasso Pisano;TOS10002310;OD:TOS10002310;43.176873;10.85678;NA;NA;Toscana;NA;NA;NA;1916;1995;NA;NA;NA;NA;NA;NA
829;Gorgo Leccia;TOS10002320;OD:TOS10002320;43.211275;10.867549;NA;NA;Toscana;NA;NA;NA;1971;1983;NA;NA;NA;NA;NA;NA
830;Serrazzano Paese;TOS10002330;OD:TOS10002330;43.22013;10.812476;NA;NA;Toscana;NA;NA;NA;1975;2015;NA;NA;NA;NA;NA;NA
831;Serrazzano Centrale;TOS10002340;OD:TOS10002340;43.204348;10.805423;NA;NA;Toscana;NA;NA;NA;1916;1995;NA;NA;NA;NA;NA;NA
832;Lago;TOS10002350;OD:TOS10002350;43.152512;10.814903;NA;NA;Toscana;NA;NA;NA;1921;1984;NA;NA;NA;NA;NA;NA
833;Lustignano;TOS10002360;OD:TOS10002360;43.188163;10.803961;NA;NA;Toscana;NA;NA;NA;1921;1985;NA;NA;NA;NA;NA;NA
834;Monterotondo;TOS10002370;OD:TOS10002370;43.1524;10.855547;NA;NA;Toscana;NA;NA;NA;1916;1996;NA;NA;NA;NA;NA;NA
835;Sassetta;TOS10002380;OD:TOS10002380;43.131113;10.646143;NA;NA;Toscana;NA;NA;NA;1934;2002;NA;NA;NA;NA;NA;NA
836;Molino del Balzone;TOS10002390;OD:TOS10002390;43.114742;10.724429;NA;NA;Toscana;NA;NA;NA;1975;2006;NA;NA;NA;NA;NA;NA
837;S. Costanza;TOS10002400;OD:TOS10002400;43.10674;10.924094;NA;NA;Toscana;NA;NA;NA;1971;1989;NA;NA;NA;NA;NA;NA
838;Poggetto delle Rocche;TOS10002402;OD:TOS10002402;43.101941;10.896049;NA;NA;Toscana;NA;NA;NA;1935;1941;NA;NA;NA;NA;NA;NA
839;Suvereto;TOS10002410;OD:TOS10002410;43.078852;10.682516;NA;NA;Toscana;NA;NA;NA;1921;2005;1951;2000;1951;2000;NA;NA
840;Campiglia Marittima;TOS10002420;OD:TOS10002420;43.057873;10.616798;NA;NA;Toscana;NA;NA;NA;1978;2015;NA;NA;NA;NA;NA;NA
841;Venturina;TOS10002430;OD:TOS10002430;43.023747;10.610256;NA;NA;Toscana;NA;NA;NA;1923;2011;NA;NA;NA;NA;NA;NA
842;Casello di Cornia;TOS10002432;OD:TOS10002432;42.98533;10.562399;NA;NA;Toscana;NA;NA;NA;1916;1967;NA;NA;NA;NA;NA;NA
843;Casalappi;TOS10002434;OD:TOS10002434;43.026324;10.675374;NA;NA;Toscana;NA;NA;NA;1930;1940;NA;NA;NA;NA;NA;NA
844;Vignarca;TOS10002440;OD:TOS10002440;42.968245;10.602922;NA;NA;Toscana;NA;NA;NA;1973;1984;NA;NA;NA;NA;NA;NA
846;Vignale;TOS10002450;OD:TOS10002450;42.969324;10.669166;NA;NA;Toscana;NA;NA;NA;1973;1982;NA;NA;NA;NA;NA;NA
847;Follonica;TOS10002460;OD:TOS10002460;42.923003;10.761711;NA;NA;Toscana;NA;NA;NA;1916;2009;1968;1997;1968;1997;NA;NA
848;Massa Marittima Azienda;TOS10002470;OD:TOS10002470;43.051329;10.894275;NA;NA;Toscana;NA;NA;NA;1970;2003;1952;1991;1952;1991;NA;NA
849;Massa Marittima;TOS10002471;OD:TOS10002471;43.047628;10.893116;NA;NA;Toscana;NA;NA;NA;1921;1999;NA;NA;NA;NA;NA;NA
850;Fattoria Tesoro;TOS10002472;OD:TOS10002472;43.024507;10.840521;NA;NA;Toscana;NA;NA;NA;1940;1940;NA;NA;NA;NA;NA;NA
851;Montebamboli;TOS10002480;OD:TOS10002480;43.079272;10.811265;NA;NA;Toscana;NA;NA;NA;1935;2000;NA;NA;NA;NA;NA;NA
852;Montioni;TOS10002490;OD:TOS10002490;43.015121;10.761766;NA;NA;Toscana;NA;NA;NA;1923;1986;NA;NA;NA;NA;NA;NA
853;Tesorino;TOS10002500;OD:TOS10002500;42.977237;10.800602;NA;NA;Toscana;NA;NA;NA;1957;2000;1992;1992;1992;1992;NA;NA
854;Valpiana;TOS10002502;OD:TOS10002502;43.007217;10.851783;NA;NA;Toscana;NA;NA;NA;1951;1955;NA;NA;NA;NA;NA;NA
855;Camporotondo;TOS10002505;OD:TOS10002505;42.956329;10.85744;NA;NA;Toscana;NA;NA;NA;1994;1997;NA;NA;NA;NA;NA;NA
856;Scarlino;TOS10002510;OD:TOS10002510;42.910506;10.851702;NA;NA;Toscana;NA;NA;NA;1916;2015;1992;1996;1992;1996;NA;NA
857;Castel di Pietra;TOS10002520;OD:TOS10002520;42.958746;10.997816;NA;NA;Toscana;NA;NA;NA;1934;2011;1951;1995;1951;1995;NA;NA
858;Ribolla;TOS10002522;OD:TOS10002522;42.965557;11.035433;NA;NA;Toscana;NA;NA;NA;1916;1962;NA;NA;NA;NA;NA;NA
859;Roccatederighi;TOS10002524;OD:TOS10002524;43.027251;11.079815;NA;NA;Toscana;NA;NA;NA;1921;1962;NA;NA;NA;NA;NA;NA
860;Roccastrada;TOS10002530;OD:TOS10002530;43.011494;11.16947;NA;NA;Toscana;NA;NA;NA;1916;2015;NA;NA;NA;NA;NA;NA
861;Montepescali;TOS10002534;OD:TOS10002534;42.883572;11.087691;NA;NA;Toscana;NA;NA;NA;1916;1954;NA;NA;NA;NA;NA;NA
862;Lupo;TOS10002540;OD:TOS10002540;42.897138;11.006358;NA;NA;Toscana;NA;NA;NA;1916;2003;NA;NA;NA;NA;NA;NA
863;Caldana;TOS10002550;OD:TOS10002550;42.894112;10.92608;NA;NA;Toscana;NA;NA;NA;1934;2000;NA;NA;NA;NA;NA;NA
864;Tirli;TOS10002560;OD:TOS10002560;42.846629;10.897642;NA;NA;Toscana;NA;NA;NA;1934;1998;1992;1997;1992;1997;NA;NA
865;Batignano;TOS10002570;OD:TOS10002570;42.86805;11.16573;NA;NA;Toscana;NA;NA;NA;1927;2006;NA;NA;NA;NA;NA;NA
866;Montepescali Scalo;TOS10002574;OD:TOS10002574;42.871337;11.067225;NA;NA;Toscana;NA;NA;NA;1917;1955;NA;NA;NA;NA;NA;NA
867;Acquisti;TOS10002580;OD:TOS10002580;42.848331;11.060416;NA;NA;Toscana;NA;NA;NA;1936;2015;1992;1992;1992;1992;NA;NA
868;Fornace della Bruna;TOS10002582;OD:TOS10002582;42.834011;11.039674;NA;NA;Toscana;NA;NA;NA;1916;1940;NA;NA;NA;NA;NA;NA
869;Castiglione della Pescaia;TOS10002585;OD:TOS10002585;42.761868;10.919103;NA;NA;Toscana;NA;NA;NA;1997;2015;NA;NA;NA;NA;NA;NA
870;Grosseto;TOS10002590;OD:TOS10002590;42.751393;11.117392;NA;NA;Toscana;NA;NA;NA;1916;2011;1942;1997;1942;1997;NA;NA
871;Grosseto Aeronautica;TOS10002600;OD:TOS10002600;42.765792;11.085892;NA;NA;Toscana;NA;NA;NA;1994;2000;NA;NA;NA;NA;NA;NA
872;S. Leopoldo;TOS10002610;OD:TOS10002610;42.751598;10.979112;NA;NA;Toscana;NA;NA;NA;1916;2001;NA;NA;NA;NA;NA;NA
873;Monastero d'Ombrone;TOS10002612;OD:TOS10002612;43.349581;11.552244;NA;NA;Toscana;NA;NA;NA;1924;1966;NA;NA;NA;NA;NA;NA
874;Rapolano;TOS10002616;OD:TOS10002616;43.289003;11.603325;NA;NA;Toscana;NA;NA;NA;1934;1969;NA;NA;NA;NA;NA;NA
875;Asciano;TOS10002618;OD:TOS10002618;43.237932;11.560261;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
876;Monte Oliveto;TOS10002620;OD:TOS10002620;43.176749;11.544107;NA;NA;Toscana;NA;NA;NA;1934;2003;1952;1997;1952;1997;NA;NA
877;Percenna;TOS10002622;OD:TOS10002622;43.140904;11.493373;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
878;Castellina in Chianti(*);TOS10002628;OD:TOS10002628;43.471294;11.289704;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
879;Radda in Chianti;TOS10002630;OD:TOS10002630;43.49266;11.389575;NA;NA;Toscana;NA;NA;NA;1951;2001;NA;NA;NA;NA;NA;NA
880;S. Maria di Radda;TOS10002631;OD:TOS10002631;43.485651;11.380271;NA;NA;Toscana;NA;NA;NA;1921;1957;NA;NA;NA;NA;NA;NA
881;Vagliagli;TOS10002640;OD:TOS10002640;43.438002;11.34719;NA;NA;Toscana;NA;NA;NA;1978;2015;NA;NA;NA;NA;NA;NA
882;Madonna a Brolio;TOS10002642;OD:TOS10002642;43.416506;11.456611;NA;NA;Toscana;NA;NA;NA;1916;1971;NA;NA;NA;NA;NA;NA
883;S. Gusme';TOS10002645;OD:TOS10002645;43.389927;11.498934;NA;NA;Toscana;NA;NA;NA;1978;1981;NA;NA;NA;NA;NA;NA
884;S. Felice;TOS10002650;OD:TOS10002650;43.389967;11.459736;NA;NA;Toscana;NA;NA;NA;1974;1991;NA;NA;NA;NA;NA;NA
885;Villa a Sesta;TOS10002655;OD:TOS10002655;43.386793;11.481583;NA;NA;Toscana;NA;NA;NA;1983;1991;NA;NA;NA;NA;NA;NA
886;Corsignano;TOS10002658;OD:TOS10002658;43.394852;11.347325;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
887;Siena Poggio al Vento;TOS10002660;OD:TOS10002660;43.320448;11.312592;NA;NA;Toscana;NA;NA;NA;1979;2002;1943;2001;1943;2001;NA;NA
888;Siena Universita';TOS10002670;OD:TOS10002670;43.320104;11.332591;NA;NA;Toscana;NA;NA;NA;1916;1981;1954;1984;1954;1984;NA;NA
889;Ponte a Tressa;TOS10002678;OD:TOS10002678;43.255394;11.394315;NA;NA;Toscana;NA;NA;NA;1921;1940;NA;NA;NA;NA;NA;NA
890;Taverne d'Arbia;TOS10002680;OD:TOS10002680;43.295133;11.4164;NA;NA;Toscana;NA;NA;NA;1934;2015;2014;2015;2014;2015;NA;NA
891;Monteroni d'Arbia;TOS10002690;OD:TOS10002690;43.240714;11.415848;NA;NA;Toscana;NA;NA;NA;1934;1997;NA;NA;NA;NA;NA;NA
892;Montauto d'Arbia;TOS10002692;OD:TOS10002692;43.20652;11.490384;NA;NA;Toscana;NA;NA;NA;1927;1955;NA;NA;NA;NA;NA;NA
893;Montalcino;TOS10002700;OD:TOS10002700;43.054621;11.48773;NA;NA;Toscana;NA;NA;NA;1921;2008;1992;1992;1992;1992;NA;NA
894;Murlo;TOS10002704;OD:TOS10002704;43.162844;11.389343;NA;NA;Toscana;NA;NA;NA;1921;1968;NA;NA;NA;NA;NA;NA
895;Boccheggiano;TOS10002710;OD:TOS10002710;43.091793;11.035925;NA;NA;Toscana;NA;NA;NA;1921;1993;NA;NA;NA;NA;NA;NA
896;Chiusdino;TOS10002720;OD:TOS10002720;43.157126;11.07573;NA;NA;Toscana;NA;NA;NA;1934;1991;NA;NA;NA;NA;NA;NA
897;S. Galgano;TOS10002722;OD:TOS10002722;43.154324;11.156562;NA;NA;Toscana;NA;NA;NA;1937;1966;NA;NA;NA;NA;NA;NA
898;Travale II;TOS10002730;OD:TOS10002730;43.198283;11.052879;NA;NA;Toscana;NA;NA;NA;1975;1997;NA;NA;NA;NA;NA;NA
899;Montalcinello;TOS10002732;OD:TOS10002732;43.19911;11.08135;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
900;Cotorniano (Fattoria);TOS10002740;OD:TOS10002740;43.247463;11.140385;NA;NA;Toscana;NA;NA;NA;1936;1987;1951;1987;1951;1987;NA;NA
902;Rosia;TOS10002750;OD:TOS10002750;43.248693;11.222219;NA;NA;Toscana;NA;NA;NA;1927;2003;NA;NA;NA;NA;NA;NA
903;Torri;TOS10002752;OD:TOS10002752;43.235537;11.222726;NA;NA;Toscana;NA;NA;NA;1921;1926;NA;NA;NA;NA;NA;NA
904;S. Colomba;TOS10002758;OD:TOS10002758;43.326058;11.229133;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
905;Sovicille;TOS10002760;OD:TOS10002760;43.281598;11.229456;NA;NA;Toscana;NA;NA;NA;1935;1986;NA;NA;NA;NA;NA;NA
906;Bagnaia;TOS10002762;OD:TOS10002762;43.21895;11.318894;NA;NA;Toscana;NA;NA;NA;1937;1962;NA;NA;NA;NA;NA;NA
907;Bagni del Doccio;TOS10002764;OD:TOS10002764;43.155404;11.290906;NA;NA;Toscana;NA;NA;NA;1930;1940;NA;NA;NA;NA;NA;NA
908;S. Lorenzo a Merse;TOS10002765;OD:TOS10002765;43.149108;11.27386;NA;NA;Toscana;NA;NA;NA;1924;1955;NA;NA;NA;NA;NA;NA
909;Tocchi;TOS10002770;OD:TOS10002770;43.135276;11.263905;NA;NA;Toscana;NA;NA;NA;1974;1990;NA;NA;NA;NA;NA;NA
910;Ornate;TOS10002772;OD:TOS10002772;43.123844;11.297595;NA;NA;Toscana;NA;NA;NA;1955;1966;NA;NA;NA;NA;NA;NA
911;Torniella;TOS10002780;OD:TOS10002780;43.075437;11.154591;NA;NA;Toscana;NA;NA;NA;1924;2001;NA;NA;NA;NA;NA;NA
912;Pari;TOS10002790;OD:TOS10002790;43.065282;11.321564;NA;NA;Toscana;NA;NA;NA;1924;2001;NA;NA;NA;NA;NA;NA
913;Casenovole;TOS10002792;OD:TOS10002792;43.035485;11.334434;NA;NA;Toscana;NA;NA;NA;1932;1932;NA;NA;NA;NA;NA;NA
914;Monte Antico;TOS10002800;OD:TOS10002800;42.982961;11.359917;NA;NA;Toscana;NA;NA;NA;1921;2001;NA;NA;NA;NA;NA;NA
915;Spineta;TOS10002820;OD:TOS10002820;42.949257;11.845871;NA;NA;Toscana;NA;NA;NA;1921;1999;NA;NA;NA;NA;NA;NA
916;Pietre Bianche;TOS10002822;OD:TOS10002822;42.903718;11.797474;NA;NA;Toscana;NA;NA;NA;1936;1963;NA;NA;NA;NA;NA;NA
917;Radicofani;TOS10002824;OD:TOS10002824;42.900607;11.769898;NA;NA;Toscana;NA;NA;NA;1921;1926;NA;NA;NA;NA;NA;NA
